date,point_id,from_area,to_area,flow_mcm,capacity_mcm
2025-06-17,balticconnector,FI,EE,3.36,7.2
2025-06-17,gipl,PL,LT,3.68,6.5
2025-06-17,klaipeda_lng,GLOBAL,LT,4.11,10.3
2025-06-17,incukalns_ugs,LV,LV,1.96,6.4
2025-06-18,balticconnector,FI,EE,3.85,7.2
2025-06-18,gipl,PL,LT,3.25,6.5
2025-06-18,klaipeda_lng,GLOBAL,LT,4.99,10.3
2025-06-18,incukalns_ugs,LV,LV,1.93,6.4
2025-06-19,balticconnector,FI,EE,3.92,7.2
2025-06-19,gipl,PL,LT,2.69,6.5
2025-06-19,klaipeda_lng,GLOBAL,LT,3.55,10.3
2025-06-19,incukalns_ugs,LV,LV,1.94,6.4
2025-06-20,balticconnector,FI,EE,3.33,7.2
2025-06-20,gipl,PL,LT,3.17,6.5
2025-06-20,klaipeda_lng,GLOBAL,LT,5.13,10.3
2025-06-20,incukalns_ugs,LV,LV,1.78,6.4
2025-06-21,balticconnector,FI,EE,3.88,7.2
2025-06-21,gipl,PL,LT,2.49,6.5
2025-06-21,klaipeda_lng,GLOBAL,LT,4.82,10.3
2025-06-21,incukalns_ugs,LV,LV,2.03,6.4
2025-06-22,balticconnector,FI,EE,3.18,7.2
2025-06-22,gipl,PL,LT,3.28,6.5
2025-06-22,klaipeda_lng,GLOBAL,LT,4.09,10.3
2025-06-22,incukalns_ugs,LV,LV,2.13,6.4
2025-06-23,balticconnector,FI,EE,2.59,7.2
2025-06-23,gipl,PL,LT,3.34,6.5
2025-06-23,klaipeda_lng,GLOBAL,LT,4.93,10.3
2025-06-23,incukalns_ugs,LV,LV,2.22,6.4
2025-06-24,balticconnector,FI,EE,2.94,7.2
2025-06-24,gipl,PL,LT,3.44,6.5
2025-06-24,klaipeda_lng,GLOBAL,LT,4.04,10.3
2025-06-24,incukalns_ugs,LV,LV,2.08,6.4
2025-06-25,balticconnector,FI,EE,4.86,7.2
2025-06-25,gipl,PL,LT,2.68,6.5
2025-06-25,klaipeda_lng,GLOBAL,LT,4.89,10.3
2025-06-25,incukalns_ugs,LV,LV,2.39,6.4
2025-06-26,balticconnector,FI,EE,3.9,7.2
2025-06-26,gipl,PL,LT,3.07,6.5
2025-06-26,klaipeda_lng,GLOBAL,LT,4.67,10.3
2025-06-26,incukalns_ugs,LV,LV,2.3,6.4
2025-06-27,balticconnector,FI,EE,3.68,7.2
2025-06-27,gipl,PL,LT,3.57,6.5
2025-06-27,klaipeda_lng,GLOBAL,LT,3.65,10.3
2025-06-27,incukalns_ugs,LV,LV,2.53,6.4
2025-06-28,balticconnector,FI,EE,4.11,7.2
2025-06-28,gipl,PL,LT,3.24,6.5
2025-06-28,klaipeda_lng,GLOBAL,LT,5.11,10.3
2025-06-28,incukalns_ugs,LV,LV,2.19,6.4
2025-06-29,balticconnector,FI,EE,2.77,7.2
2025-06-29,gipl,PL,LT,2.93,6.5
2025-06-29,klaipeda_lng,GLOBAL,LT,3.85,10.3
2025-06-29,incukalns_ugs,LV,LV,2.0,6.4
2025-06-30,balticconnector,FI,EE,3.08,7.2
2025-06-30,gipl,PL,LT,2.77,6.5
2025-06-30,klaipeda_lng,GLOBAL,LT,4.08,10.3
2025-06-30,incukalns_ugs,LV,LV,1.51,6.4
2025-07-01,balticconnector,FI,EE,3.85,7.2
2025-07-01,gipl,PL,LT,3.69,6.5
2025-07-01,klaipeda_lng,GLOBAL,LT,4.56,10.3
2025-07-01,incukalns_ugs,LV,LV,2.04,6.4
2025-07-02,balticconnector,FI,EE,3.47,7.2
2025-07-02,gipl,PL,LT,2.63,6.5
2025-07-02,klaipeda_lng,GLOBAL,LT,4.25,10.3
2025-07-02,incukalns_ugs,LV,LV,2.09,6.4
2025-07-03,balticconnector,FI,EE,3.08,7.2
2025-07-03,gipl,PL,LT,3.47,6.5
2025-07-03,klaipeda_lng,GLOBAL,LT,3.31,10.3
2025-07-03,incukalns_ugs,LV,LV,2.32,6.4
2025-07-04,balticconnector,FI,EE,3.45,7.2
2025-07-04,gipl,PL,LT,3.56,6.5
2025-07-04,klaipeda_lng,GLOBAL,LT,4.4,10.3
2025-07-04,incukalns_ugs,LV,LV,1.99,6.4
2025-07-05,balticconnector,FI,EE,3.38,7.2
2025-07-05,gipl,PL,LT,2.82,6.5
2025-07-05,klaipeda_lng,GLOBAL,LT,3.51,10.3
2025-07-05,incukalns_ugs,LV,LV,1.87,6.4
2025-07-06,balticconnector,FI,EE,2.61,7.2
2025-07-06,gipl,PL,LT,2.43,6.5
2025-07-06,klaipeda_lng,GLOBAL,LT,4.26,10.3
2025-07-06,incukalns_ugs,LV,LV,2.19,6.4
2025-07-07,balticconnector,FI,EE,2.51,7.2
2025-07-07,gipl,PL,LT,2.75,6.5
2025-07-07,klaipeda_lng,GLOBAL,LT,4.54,10.3
2025-07-07,incukalns_ugs,LV,LV,2.05,6.4
2025-07-08,balticconnector,FI,EE,3.18,7.2
2025-07-08,gipl,PL,LT,2.64,6.5
2025-07-08,klaipeda_lng,GLOBAL,LT,3.88,10.3
2025-07-08,incukalns_ugs,LV,LV,1.91,6.4
2025-07-09,balticconnector,FI,EE,3.59,7.2
2025-07-09,gipl,PL,LT,3.72,6.5
2025-07-09,klaipeda_lng,GLOBAL,LT,3.75,10.3
2025-07-09,incukalns_ugs,LV,LV,2.0,6.4
2025-07-10,balticconnector,FI,EE,3.47,7.2
2025-07-10,gipl,PL,LT,2.53,6.5
2025-07-10,klaipeda_lng,GLOBAL,LT,4.86,10.3
2025-07-10,incukalns_ugs,LV,LV,1.39,6.4
2025-07-11,balticconnector,FI,EE,3.23,7.2
2025-07-11,gipl,PL,LT,3.13,6.5
2025-07-11,klaipeda_lng,GLOBAL,LT,4.02,10.3
2025-07-11,incukalns_ugs,LV,LV,1.85,6.4
2025-07-12,balticconnector,FI,EE,3.72,7.2
2025-07-12,gipl,PL,LT,3.16,6.5
2025-07-12,klaipeda_lng,GLOBAL,LT,4.33,10.3
2025-07-12,incukalns_ugs,LV,LV,1.86,6.4
2025-07-13,balticconnector,FI,EE,3.73,7.2
2025-07-13,gipl,PL,LT,2.64,6.5
2025-07-13,klaipeda_lng,GLOBAL,LT,4.65,10.3
2025-07-13,incukalns_ugs,LV,LV,2.54,6.4
2025-07-14,balticconnector,FI,EE,2.2,7.2
2025-07-14,gipl,PL,LT,2.84,6.5
2025-07-14,klaipeda_lng,GLOBAL,LT,3.16,10.3
2025-07-14,incukalns_ugs,LV,LV,2.83,6.4
2025-07-15,balticconnector,FI,EE,3.27,7.2
2025-07-15,gipl,PL,LT,3.1,6.5
2025-07-15,klaipeda_lng,GLOBAL,LT,4.18,10.3
2025-07-15,incukalns_ugs,LV,LV,1.86,6.4
2025-07-16,balticconnector,FI,EE,3.04,7.2
2025-07-16,gipl,PL,LT,3.43,6.5
2025-07-16,klaipeda_lng,GLOBAL,LT,4.77,10.3
2025-07-16,incukalns_ugs,LV,LV,2.68,6.4
2025-07-17,balticconnector,FI,EE,3.53,7.2
2025-07-17,gipl,PL,LT,2.92,6.5
2025-07-17,klaipeda_lng,GLOBAL,LT,4.04,10.3
2025-07-17,incukalns_ugs,LV,LV,2.01,6.4
2025-07-18,balticconnector,FI,EE,2.98,7.2
2025-07-18,gipl,PL,LT,2.83,6.5
2025-07-18,klaipeda_lng,GLOBAL,LT,3.73,10.3
2025-07-18,incukalns_ugs,LV,LV,2.23,6.4
2025-07-19,balticconnector,FI,EE,3.59,7.2
2025-07-19,gipl,PL,LT,2.92,6.5
2025-07-19,klaipeda_lng,GLOBAL,LT,5.21,10.3
2025-07-19,incukalns_ugs,LV,LV,2.09,6.4
2025-07-20,balticconnector,FI,EE,3.88,7.2
2025-07-20,gipl,PL,LT,3.62,6.5
2025-07-20,klaipeda_lng,GLOBAL,LT,4.98,10.3
2025-07-20,incukalns_ugs,LV,LV,2.45,6.4
2025-07-21,balticconnector,FI,EE,3.35,7.2
2025-07-21,gipl,PL,LT,2.89,6.5
2025-07-21,klaipeda_lng,GLOBAL,LT,3.41,10.3
2025-07-21,incukalns_ugs,LV,LV,2.25,6.4
2025-07-22,balticconnector,FI,EE,3.64,7.2
2025-07-22,gipl,PL,LT,2.81,6.5
2025-07-22,klaipeda_lng,GLOBAL,LT,4.82,10.3
2025-07-22,incukalns_ugs,LV,LV,1.74,6.4
2025-07-23,balticconnector,FI,EE,4.32,7.2
2025-07-23,gipl,PL,LT,3.16,6.5
2025-07-23,klaipeda_lng,GLOBAL,LT,4.16,10.3
2025-07-23,incukalns_ugs,LV,LV,2.06,6.4
2025-07-24,balticconnector,FI,EE,3.74,7.2
2025-07-24,gipl,PL,LT,3.41,6.5
2025-07-24,klaipeda_lng,GLOBAL,LT,4.26,10.3
2025-07-24,incukalns_ugs,LV,LV,2.14,6.4
2025-07-25,balticconnector,FI,EE,3.51,7.2
2025-07-25,gipl,PL,LT,3.51,6.5
2025-07-25,klaipeda_lng,GLOBAL,LT,3.98,10.3
2025-07-25,incukalns_ugs,LV,LV,2.09,6.4
2025-07-26,balticconnector,FI,EE,4.23,7.2
2025-07-26,gipl,PL,LT,2.86,6.5
2025-07-26,klaipeda_lng,GLOBAL,LT,4.88,10.3
2025-07-26,incukalns_ugs,LV,LV,1.83,6.4
2025-07-27,balticconnector,FI,EE,3.4,7.2
2025-07-27,gipl,PL,LT,3.39,6.5
2025-07-27,klaipeda_lng,GLOBAL,LT,3.79,10.3
2025-07-27,incukalns_ugs,LV,LV,2.05,6.4
2025-07-28,balticconnector,FI,EE,3.63,7.2
2025-07-28,gipl,PL,LT,2.4,6.5
2025-07-28,klaipeda_lng,GLOBAL,LT,3.95,10.3
2025-07-28,incukalns_ugs,LV,LV,2.13,6.4
2025-07-29,balticconnector,FI,EE,3.52,7.2
2025-07-29,gipl,PL,LT,3.31,6.5
2025-07-29,klaipeda_lng,GLOBAL,LT,5.12,10.3
2025-07-29,incukalns_ugs,LV,LV,1.84,6.4
2025-07-30,balticconnector,FI,EE,3.56,7.2
2025-07-30,gipl,PL,LT,3.07,6.5
2025-07-30,klaipeda_lng,GLOBAL,LT,5.11,10.3
2025-07-30,incukalns_ugs,LV,LV,2.32,6.4
2025-07-31,balticconnector,FI,EE,3.65,7.2
2025-07-31,gipl,PL,LT,3.07,6.5
2025-07-31,klaipeda_lng,GLOBAL,LT,4.6,10.3
2025-07-31,incukalns_ugs,LV,LV,1.82,6.4
2025-08-01,balticconnector,FI,EE,3.8,7.2
2025-08-01,gipl,PL,LT,3.54,6.5
2025-08-01,klaipeda_lng,GLOBAL,LT,4.32,10.3
2025-08-01,incukalns_ugs,LV,LV,2.26,6.4
2025-08-02,balticconnector,FI,EE,3.58,7.2
2025-08-02,gipl,PL,LT,2.04,6.5
2025-08-02,klaipeda_lng,GLOBAL,LT,4.45,10.3
2025-08-02,incukalns_ugs,LV,LV,2.31,6.4
2025-08-03,balticconnector,FI,EE,3.44,7.2
2025-08-03,gipl,PL,LT,2.5,6.5
2025-08-03,klaipeda_lng,GLOBAL,LT,3.91,10.3
2025-08-03,incukalns_ugs,LV,LV,2.45,6.4
2025-08-04,balticconnector,FI,EE,4.69,7.2
2025-08-04,gipl,PL,LT,3.51,6.5
2025-08-04,klaipeda_lng,GLOBAL,LT,3.63,10.3
2025-08-04,incukalns_ugs,LV,LV,2.48,6.4
2025-08-05,balticconnector,FI,EE,3.37,7.2
2025-08-05,gipl,PL,LT,2.73,6.5
2025-08-05,klaipeda_lng,GLOBAL,LT,4.16,10.3
2025-08-05,incukalns_ugs,LV,LV,2.43,6.4
2025-08-06,balticconnector,FI,EE,4.18,7.2
2025-08-06,gipl,PL,LT,2.92,6.5
2025-08-06,klaipeda_lng,GLOBAL,LT,4.39,10.3
2025-08-06,incukalns_ugs,LV,LV,2.36,6.4
2025-08-07,balticconnector,FI,EE,3.98,7.2
2025-08-07,gipl,PL,LT,3.43,6.5
2025-08-07,klaipeda_lng,GLOBAL,LT,3.67,10.3
2025-08-07,incukalns_ugs,LV,LV,2.23,6.4
2025-08-08,balticconnector,FI,EE,3.17,7.2
2025-08-08,gipl,PL,LT,2.94,6.5
2025-08-08,klaipeda_lng,GLOBAL,LT,4.31,10.3
2025-08-08,incukalns_ugs,LV,LV,2.21,6.4
2025-08-09,balticconnector,FI,EE,3.3,7.2
2025-08-09,gipl,PL,LT,2.37,6.5
2025-08-09,klaipeda_lng,GLOBAL,LT,3.18,10.3
2025-08-09,incukalns_ugs,LV,LV,2.18,6.4
2025-08-10,balticconnector,FI,EE,3.49,7.2
2025-08-10,gipl,PL,LT,2.69,6.5
2025-08-10,klaipeda_lng,GLOBAL,LT,5.23,10.3
2025-08-10,incukalns_ugs,LV,LV,1.96,6.4
2025-08-11,balticconnector,FI,EE,4.41,7.2
2025-08-11,gipl,PL,LT,3.61,6.5
2025-08-11,klaipeda_lng,GLOBAL,LT,3.27,10.3
2025-08-11,incukalns_ugs,LV,LV,2.25,6.4
2025-08-12,balticconnector,FI,EE,3.5,7.2
2025-08-12,gipl,PL,LT,1.8,6.5
2025-08-12,klaipeda_lng,GLOBAL,LT,3.57,10.3
2025-08-12,incukalns_ugs,LV,LV,2.45,6.4
2025-08-13,balticconnector,FI,EE,4.71,7.2
2025-08-13,gipl,PL,LT,3.32,6.5
2025-08-13,klaipeda_lng,GLOBAL,LT,4.64,10.3
2025-08-13,incukalns_ugs,LV,LV,2.21,6.4
2025-08-14,balticconnector,FI,EE,4.54,7.2
2025-08-14,gipl,PL,LT,3.82,6.5
2025-08-14,klaipeda_lng,GLOBAL,LT,4.09,10.3
2025-08-14,incukalns_ugs,LV,LV,1.62,6.4
2025-08-15,balticconnector,FI,EE,2.65,7.2
2025-08-15,gipl,PL,LT,3.49,6.5
2025-08-15,klaipeda_lng,GLOBAL,LT,4.41,10.3
2025-08-15,incukalns_ugs,LV,LV,2.28,6.4
2025-08-16,balticconnector,FI,EE,2.81,7.2
2025-08-16,gipl,PL,LT,2.66,6.5
2025-08-16,klaipeda_lng,GLOBAL,LT,4.26,10.3
2025-08-16,incukalns_ugs,LV,LV,2.28,6.4
2025-08-17,balticconnector,FI,EE,3.5,7.2
2025-08-17,gipl,PL,LT,2.55,6.5
2025-08-17,klaipeda_lng,GLOBAL,LT,3.97,10.3
2025-08-17,incukalns_ugs,LV,LV,2.58,6.4
2025-08-18,balticconnector,FI,EE,3.82,7.2
2025-08-18,gipl,PL,LT,3.21,6.5
2025-08-18,klaipeda_lng,GLOBAL,LT,3.9,10.3
2025-08-18,incukalns_ugs,LV,LV,1.33,6.4
2025-08-19,balticconnector,FI,EE,3.44,7.2
2025-08-19,gipl,PL,LT,2.61,6.5
2025-08-19,klaipeda_lng,GLOBAL,LT,4.65,10.3
2025-08-19,incukalns_ugs,LV,LV,3.21,6.4
2025-08-20,balticconnector,FI,EE,4.05,7.2
2025-08-20,gipl,PL,LT,4.06,6.5
2025-08-20,klaipeda_lng,GLOBAL,LT,4.78,10.3
2025-08-20,incukalns_ugs,LV,LV,2.03,6.4
2025-08-21,balticconnector,FI,EE,3.87,7.2
2025-08-21,gipl,PL,LT,3.67,6.5
2025-08-21,klaipeda_lng,GLOBAL,LT,5.54,10.3
2025-08-21,incukalns_ugs,LV,LV,2.05,6.4
2025-08-22,balticconnector,FI,EE,3.83,7.2
2025-08-22,gipl,PL,LT,2.39,6.5
2025-08-22,klaipeda_lng,GLOBAL,LT,4.94,10.3
2025-08-22,incukalns_ugs,LV,LV,2.69,6.4
2025-08-23,balticconnector,FI,EE,3.72,7.2
2025-08-23,gipl,PL,LT,2.69,6.5
2025-08-23,klaipeda_lng,GLOBAL,LT,4.66,10.3
2025-08-23,incukalns_ugs,LV,LV,2.35,6.4
2025-08-24,balticconnector,FI,EE,3.74,7.2
2025-08-24,gipl,PL,LT,3.03,6.5
2025-08-24,klaipeda_lng,GLOBAL,LT,4.34,10.3
2025-08-24,incukalns_ugs,LV,LV,2.52,6.4
2025-08-25,balticconnector,FI,EE,4.07,7.2
2025-08-25,gipl,PL,LT,2.57,6.5
2025-08-25,klaipeda_lng,GLOBAL,LT,3.83,10.3
2025-08-25,incukalns_ugs,LV,LV,2.14,6.4
2025-08-26,balticconnector,FI,EE,4.07,7.2
2025-08-26,gipl,PL,LT,3.02,6.5
2025-08-26,klaipeda_lng,GLOBAL,LT,4.06,10.3
2025-08-26,incukalns_ugs,LV,LV,2.3,6.4
2025-08-27,balticconnector,FI,EE,3.54,7.2
2025-08-27,gipl,PL,LT,3.31,6.5
2025-08-27,klaipeda_lng,GLOBAL,LT,4.64,10.3
2025-08-27,incukalns_ugs,LV,LV,2.13,6.4
2025-08-28,balticconnector,FI,EE,3.82,7.2
2025-08-28,gipl,PL,LT,3.49,6.5
2025-08-28,klaipeda_lng,GLOBAL,LT,4.1,10.3
2025-08-28,incukalns_ugs,LV,LV,2.34,6.4
2025-08-29,balticconnector,FI,EE,3.67,7.2
2025-08-29,gipl,PL,LT,3.13,6.5
2025-08-29,klaipeda_lng,GLOBAL,LT,4.05,10.3
2025-08-29,incukalns_ugs,LV,LV,2.25,6.4
2025-08-30,balticconnector,FI,EE,4.25,7.2
2025-08-30,gipl,PL,LT,2.59,6.5
2025-08-30,klaipeda_lng,GLOBAL,LT,3.64,10.3
2025-08-30,incukalns_ugs,LV,LV,1.83,6.4
2025-08-31,balticconnector,FI,EE,3.12,7.2
2025-08-31,gipl,PL,LT,3.2,6.5
2025-08-31,klaipeda_lng,GLOBAL,LT,3.6,10.3
2025-08-31,incukalns_ugs,LV,LV,2.13,6.4
2025-09-01,balticconnector,FI,EE,4.56,7.2
2025-09-01,gipl,PL,LT,3.57,6.5
2025-09-01,klaipeda_lng,GLOBAL,LT,4.87,10.3
2025-09-01,incukalns_ugs,LV,LV,2.61,6.4
2025-09-02,balticconnector,FI,EE,4.3,7.2
2025-09-02,gipl,PL,LT,3.31,6.5
2025-09-02,klaipeda_lng,GLOBAL,LT,4.97,10.3
2025-09-02,incukalns_ugs,LV,LV,3.22,6.4
2025-09-03,balticconnector,FI,EE,4.65,7.2
2025-09-03,gipl,PL,LT,4.39,6.5
2025-09-03,klaipeda_lng,GLOBAL,LT,4.8,10.3
2025-09-03,incukalns_ugs,LV,LV,2.52,6.4
2025-09-04,balticconnector,FI,EE,3.58,7.2
2025-09-04,gipl,PL,LT,3.08,6.5
2025-09-04,klaipeda_lng,GLOBAL,LT,6.24,10.3
2025-09-04,incukalns_ugs,LV,LV,2.39,6.4
2025-09-05,balticconnector,FI,EE,5.21,7.2
2025-09-05,gipl,PL,LT,2.9,6.5
2025-09-05,klaipeda_lng,GLOBAL,LT,4.47,10.3
2025-09-05,incukalns_ugs,LV,LV,2.45,6.4
2025-09-06,balticconnector,FI,EE,4.22,7.2
2025-09-06,gipl,PL,LT,3.77,6.5
2025-09-06,klaipeda_lng,GLOBAL,LT,5.37,10.3
2025-09-06,incukalns_ugs,LV,LV,2.43,6.4
2025-09-07,balticconnector,FI,EE,4.18,7.2
2025-09-07,gipl,PL,LT,3.27,6.5
2025-09-07,klaipeda_lng,GLOBAL,LT,4.55,10.3
2025-09-07,incukalns_ugs,LV,LV,2.28,6.4
2025-09-08,balticconnector,FI,EE,4.76,7.2
2025-09-08,gipl,PL,LT,2.67,6.5
2025-09-08,klaipeda_lng,GLOBAL,LT,6.07,10.3
2025-09-08,incukalns_ugs,LV,LV,2.45,6.4
2025-09-09,balticconnector,FI,EE,3.86,7.2
2025-09-09,gipl,PL,LT,3.7,6.5
2025-09-09,klaipeda_lng,GLOBAL,LT,5.99,10.3
2025-09-09,incukalns_ugs,LV,LV,2.89,6.4
2025-09-10,balticconnector,FI,EE,4.5,7.2
2025-09-10,gipl,PL,LT,3.83,6.5
2025-09-10,klaipeda_lng,GLOBAL,LT,4.07,10.3
2025-09-10,incukalns_ugs,LV,LV,2.39,6.4
2025-09-11,balticconnector,FI,EE,3.79,7.2
2025-09-11,gipl,PL,LT,3.89,6.5
2025-09-11,klaipeda_lng,GLOBAL,LT,4.87,10.3
2025-09-11,incukalns_ugs,LV,LV,2.8,6.4
2025-09-12,balticconnector,FI,EE,4.52,7.2
2025-09-12,gipl,PL,LT,3.06,6.5
2025-09-12,klaipeda_lng,GLOBAL,LT,4.75,10.3
2025-09-12,incukalns_ugs,LV,LV,2.94,6.4
2025-09-13,balticconnector,FI,EE,3.86,7.2
2025-09-13,gipl,PL,LT,3.45,6.5
2025-09-13,klaipeda_lng,GLOBAL,LT,4.63,10.3
2025-09-13,incukalns_ugs,LV,LV,2.46,6.4
2025-09-14,balticconnector,FI,EE,4.23,7.2
2025-09-14,gipl,PL,LT,3.09,6.5
2025-09-14,klaipeda_lng,GLOBAL,LT,4.52,10.3
2025-09-14,incukalns_ugs,LV,LV,2.64,6.4
2025-09-15,balticconnector,FI,EE,3.83,7.2
2025-09-15,gipl,PL,LT,3.08,6.5
2025-09-15,klaipeda_lng,GLOBAL,LT,4.54,10.3
2025-09-15,incukalns_ugs,LV,LV,2.53,6.4
2025-09-16,balticconnector,FI,EE,4.72,7.2
2025-09-16,gipl,PL,LT,4.0,6.5
2025-09-16,klaipeda_lng,GLOBAL,LT,4.66,10.3
2025-09-16,incukalns_ugs,LV,LV,3.2,6.4
2025-09-17,balticconnector,FI,EE,3.75,7.2
2025-09-17,gipl,PL,LT,3.83,6.5
2025-09-17,klaipeda_lng,GLOBAL,LT,4.67,10.3
2025-09-17,incukalns_ugs,LV,LV,2.29,6.4
2025-09-18,balticconnector,FI,EE,3.88,7.2
2025-09-18,gipl,PL,LT,3.38,6.5
2025-09-18,klaipeda_lng,GLOBAL,LT,5.45,10.3
2025-09-18,incukalns_ugs,LV,LV,2.75,6.4
2025-09-19,balticconnector,FI,EE,3.78,7.2
2025-09-19,gipl,PL,LT,3.0,6.5
2025-09-19,klaipeda_lng,GLOBAL,LT,4.55,10.3
2025-09-19,incukalns_ugs,LV,LV,2.52,6.4
2025-09-20,balticconnector,FI,EE,4.14,7.2
2025-09-20,gipl,PL,LT,3.02,6.5
2025-09-20,klaipeda_lng,GLOBAL,LT,5.26,10.3
2025-09-20,incukalns_ugs,LV,LV,3.23,6.4
2025-09-21,balticconnector,FI,EE,4.0,7.2
2025-09-21,gipl,PL,LT,3.23,6.5
2025-09-21,klaipeda_lng,GLOBAL,LT,5.44,10.3
2025-09-21,incukalns_ugs,LV,LV,2.38,6.4
2025-09-22,balticconnector,FI,EE,4.58,7.2
2025-09-22,gipl,PL,LT,3.11,6.5
2025-09-22,klaipeda_lng,GLOBAL,LT,6.2,10.3
2025-09-22,incukalns_ugs,LV,LV,2.65,6.4
2025-09-23,balticconnector,FI,EE,3.94,7.2
2025-09-23,gipl,PL,LT,3.16,6.5
2025-09-23,klaipeda_lng,GLOBAL,LT,4.79,10.3
2025-09-23,incukalns_ugs,LV,LV,2.96,6.4
2025-09-24,balticconnector,FI,EE,3.62,7.2
2025-09-24,gipl,PL,LT,3.13,6.5
2025-09-24,klaipeda_lng,GLOBAL,LT,4.76,10.3
2025-09-24,incukalns_ugs,LV,LV,2.55,6.4
2025-09-25,balticconnector,FI,EE,4.11,7.2
2025-09-25,gipl,PL,LT,2.8,6.5
2025-09-25,klaipeda_lng,GLOBAL,LT,4.86,10.3
2025-09-25,incukalns_ugs,LV,LV,2.52,6.4
2025-09-26,balticconnector,FI,EE,3.94,7.2
2025-09-26,gipl,PL,LT,3.67,6.5
2025-09-26,klaipeda_lng,GLOBAL,LT,5.65,10.3
2025-09-26,incukalns_ugs,LV,LV,2.53,6.4
2025-09-27,balticconnector,FI,EE,4.37,7.2
2025-09-27,gipl,PL,LT,2.54,6.5
2025-09-27,klaipeda_lng,GLOBAL,LT,4.85,10.3
2025-09-27,incukalns_ugs,LV,LV,2.85,6.4
2025-09-28,balticconnector,FI,EE,4.04,7.2
2025-09-28,gipl,PL,LT,3.11,6.5
2025-09-28,klaipeda_lng,GLOBAL,LT,6.47,10.3
2025-09-28,incukalns_ugs,LV,LV,3.1,6.4
2025-09-29,balticconnector,FI,EE,4.48,7.2
2025-09-29,gipl,PL,LT,3.86,6.5
2025-09-29,klaipeda_lng,GLOBAL,LT,3.76,10.3
2025-09-29,incukalns_ugs,LV,LV,2.31,6.4
2025-09-30,balticconnector,FI,EE,4.02,7.2
2025-09-30,gipl,PL,LT,3.31,6.5
2025-09-30,klaipeda_lng,GLOBAL,LT,4.81,10.3
2025-09-30,incukalns_ugs,LV,LV,1.78,6.4
2025-10-01,balticconnector,FI,EE,5.19,7.2
2025-10-01,gipl,PL,LT,4.22,6.5
2025-10-01,klaipeda_lng,GLOBAL,LT,6.96,10.3
2025-10-01,incukalns_ugs,LV,LV,2.76,6.4
2025-10-02,balticconnector,FI,EE,4.56,7.2
2025-10-02,gipl,PL,LT,2.93,6.5
2025-10-02,klaipeda_lng,GLOBAL,LT,5.82,10.3
2025-10-02,incukalns_ugs,LV,LV,3.27,6.4
2025-10-03,balticconnector,FI,EE,4.69,7.2
2025-10-03,gipl,PL,LT,4.86,6.5
2025-10-03,klaipeda_lng,GLOBAL,LT,5.85,10.3
2025-10-03,incukalns_ugs,LV,LV,3.04,6.4
2025-10-04,balticconnector,FI,EE,4.32,7.2
2025-10-04,gipl,PL,LT,4.11,6.5
2025-10-04,klaipeda_lng,GLOBAL,LT,4.81,10.3
2025-10-04,incukalns_ugs,LV,LV,3.21,6.4
2025-10-05,balticconnector,FI,EE,5.36,7.2
2025-10-05,gipl,PL,LT,4.54,6.5
2025-10-05,klaipeda_lng,GLOBAL,LT,5.39,10.3
2025-10-05,incukalns_ugs,LV,LV,3.05,6.4
2025-10-06,balticconnector,FI,EE,5.28,7.2
2025-10-06,gipl,PL,LT,4.18,6.5
2025-10-06,klaipeda_lng,GLOBAL,LT,5.48,10.3
2025-10-06,incukalns_ugs,LV,LV,2.28,6.4
2025-10-07,balticconnector,FI,EE,5.17,7.2
2025-10-07,gipl,PL,LT,3.94,6.5
2025-10-07,klaipeda_lng,GLOBAL,LT,5.66,10.3
2025-10-07,incukalns_ugs,LV,LV,3.23,6.4
2025-10-08,balticconnector,FI,EE,4.98,7.2
2025-10-08,gipl,PL,LT,3.47,6.5
2025-10-08,klaipeda_lng,GLOBAL,LT,4.84,10.3
2025-10-08,incukalns_ugs,LV,LV,2.66,6.4
2025-10-09,balticconnector,FI,EE,6.2,7.2
2025-10-09,gipl,PL,LT,4.29,6.5
2025-10-09,klaipeda_lng,GLOBAL,LT,6.11,10.3
2025-10-09,incukalns_ugs,LV,LV,2.95,6.4
2025-10-10,balticconnector,FI,EE,4.88,7.2
2025-10-10,gipl,PL,LT,4.47,6.5
2025-10-10,klaipeda_lng,GLOBAL,LT,5.71,10.3
2025-10-10,incukalns_ugs,LV,LV,3.17,6.4
2025-10-11,balticconnector,FI,EE,4.83,7.2
2025-10-11,gipl,PL,LT,4.78,6.5
2025-10-11,klaipeda_lng,GLOBAL,LT,6.45,10.3
2025-10-11,incukalns_ugs,LV,LV,3.37,6.4
2025-10-12,balticconnector,FI,EE,4.71,7.2
2025-10-12,gipl,PL,LT,4.42,6.5
2025-10-12,klaipeda_lng,GLOBAL,LT,5.81,10.3
2025-10-12,incukalns_ugs,LV,LV,3.03,6.4
2025-10-13,balticconnector,FI,EE,5.82,7.2
2025-10-13,gipl,PL,LT,3.58,6.5
2025-10-13,klaipeda_lng,GLOBAL,LT,6.12,10.3
2025-10-13,incukalns_ugs,LV,LV,3.13,6.4
2025-10-14,balticconnector,FI,EE,5.26,7.2
2025-10-14,gipl,PL,LT,3.82,6.5
2025-10-14,klaipeda_lng,GLOBAL,LT,7.25,10.3
2025-10-14,incukalns_ugs,LV,LV,2.61,6.4
2025-10-15,balticconnector,FI,EE,5.73,7.2
