date,from_country,to_country,interconnector_id,flow_mw,capacity_mw
2025-08-21,PL,LT,litpol_link,161.8,500
2025-08-21,EE,LV,ee_lv_electric,240.9,1500
2025-08-21,LV,LT,lv_lt_electric,166.5,1200
2025-08-22,FI,EE,estlink_1,198.7,358
2025-08-22,FI,EE,estlink_2,378.5,650
2025-08-22,SE,LT,nordbalt,463.5,700
2025-08-22,PL,LT,litpol_link,138.6,500
2025-08-22,EE,LV,ee_lv_electric,256.7,1500
2025-08-22,LV,LT,lv_lt_electric,181.6,1200
2025-08-23,FI,EE,estlink_1,160.5,358
2025-08-23,FI,EE,estlink_2,333.9,650
2025-08-23,SE,LT,nordbalt,451.3,700
2025-08-23,PL,LT,litpol_link,149.2,500
2025-08-23,EE,LV,ee_lv_electric,286.2,1500
2025-08-23,LV,LT,lv_lt_electric,157.5,1200
2025-08-24,FI,EE,estlink_1,179.3,358
2025-08-24,FI,EE,estlink_2,330.8,650
2025-08-24,SE,LT,nordbalt,458.6,700
2025-08-24,PL,LT,litpol_link,131.7,500
2025-08-24,EE,LV,ee_lv_electric,251.4,1500
2025-08-24,LV,LT,lv_lt_electric,185.5,1200
2025-08-25,FI,EE,estlink_1,174.8,358
2025-08-25,FI,EE,estlink_2,417.5,650
2025-08-25,SE,LT,nordbalt,389.8,700
2025-08-25,PL,LT,litpol_link,122.0,500
2025-08-25,EE,LV,ee_lv_electric,225.8,1500
2025-08-25,LV,LT,lv_lt_electric,184.5,1200
2025-08-26,FI,EE,estlink_1,176.0,358
2025-08-26,FI,EE,estlink_2,324.3,650
2025-08-26,SE,LT,nordbalt,459.1,700
2025-08-26,PL,LT,litpol_link,146.8,500
2025-08-26,EE,LV,ee_lv_electric,276.8,1500
2025-08-26,LV,LT,lv_lt_electric,206.8,1200
2025-08-27,FI,EE,estlink_1,195.6,358
2025-08-27,FI,EE,estlink_2,343.7,650
2025-08-27,SE,LT,nordbalt,378.8,700
2025-08-27,PL,LT,litpol_link,148.6,500
2025-08-27,EE,LV,ee_lv_electric,287.0,1500
2025-08-27,LV,LT,lv_lt_electric,187.7,1200
2025-08-28,FI,EE,estlink_1,171.5,358
2025-08-28,FI,EE,estlink_2,389.5,650
2025-08-28,SE,LT,nordbalt,389.1,700
2025-08-28,PL,LT,litpol_link,137.5,500
2025-08-28,EE,LV,ee_lv_electric,312.2,1500
2025-08-28,LV,LT,lv_lt_electric,174.4,1200
2025-08-29,FI,EE,estlink_1,159.8,358
2025-08-29,FI,EE,estlink_2,336.3,650
2025-08-29,SE,LT,nordbalt,452.0,700
2025-08-29,PL,LT,litpol_link,141.8,500
2025-08-29,EE,LV,ee_lv_electric,274.4,1500
2025-08-29,LV,LT,lv_lt_electric,176.9,1200
2025-08-30,FI,EE,estlink_1,192.8,358
2025-08-30,FI,EE,estlink_2,342.8,650
2025-08-30,SE,LT,nordbalt,427.3,700
2025-08-30,PL,LT,litpol_link,130.0,500
2025-08-30,EE,LV,ee_lv_electric,256.0,1500
2025-08-30,LV,LT,lv_lt_electric,174.8,1200
2025-08-31,FI,EE,estlink_1,179.0,358
2025-08-31,FI,EE,estlink_2,368.4,650
2025-08-31,SE,LT,nordbalt,424.7,700
2025-08-31,PL,LT,litpol_link,94.5,500
2025-08-31,EE,LV,ee_lv_electric,258.1,1500
2025-08-31,LV,LT,lv_lt_electric,178.7,1200
2025-09-01,FI,EE,estlink_1,0.0,358
2025-09-01,FI,EE,estlink_2,396.2,650
2025-09-01,SE,LT,nordbalt,352.7,700
2025-09-01,PL,LT,litpol_link,132.5,500
2025-09-01,EE,LV,ee_lv_electric,296.9,1500
2025-09-01,LV,LT,lv_lt_electric,153.0,1200
2025-09-02,FI,EE,estlink_1,0.0,358
2025-09-02,FI,EE,estlink_2,360.6,650
2025-09-02,SE,LT,nordbalt,362.7,700
2025-09-02,PL,LT,litpol_link,124.5,500
2025-09-02,EE,LV,ee_lv_electric,241.8,1500
2025-09-02,LV,LT,lv_lt_electric,162.3,1200
2025-09-03,FI,EE,estlink_1,0.0,358
2025-09-03,FI,EE,estlink_2,435.1,650
2025-09-03,SE,LT,nordbalt,421.9,700
2025-09-03,PL,LT,litpol_link,143.7,500
2025-09-03,EE,LV,ee_lv_electric,272.8,1500
2025-09-03,LV,LT,lv_lt_electric,148.3,1200
2025-09-04,FI,EE,estlink_1,0.0,358
2025-09-04,FI,EE,estlink_2,360.7,650
2025-09-04,SE,LT,nordbalt,430.2,700
2025-09-04,PL,LT,litpol_link,120.3,500
2025-09-04,EE,LV,ee_lv_electric,284.2,1500
2025-09-04,LV,LT,lv_lt_electric,185.3,1200
2025-09-05,FI,EE,estlink_1,0.0,358
2025-09-05,FI,EE,estlink_2,407.3,650
2025-09-05,SE,LT,nordbalt,376.5,700
2025-09-05,PL,LT,litpol_link,117.3,500
2025-09-05,EE,LV,ee_lv_electric,252.3,1500
2025-09-05,LV,LT,lv_lt_electric,197.0,1200
2025-09-06,FI,EE,estlink_1,0.0,358
2025-09-06,FI,EE,estlink_2,289.5,650
2025-09-06,SE,LT,nordbalt,317.1,700
2025-09-06,PL,LT,litpol_link,131.6,500
2025-09-06,EE,LV,ee_lv_electric,250.4,1500
2025-09-06,LV,LT,lv_lt_electric,174.1,1200
2025-09-07,FI,EE,estlink_1,0.0,358
2025-09-07,FI,EE,estlink_2,378.3,650
2025-09-07,SE,LT,nordbalt,371.7,700
2025-09-07,PL,LT,litpol_link,108.0,500
2025-09-07,EE,LV,ee_lv_electric,310.1,1500
2025-09-07,LV,LT,lv_lt_electric,158.1,1200
2025-09-08,FI,EE,estlink_1,0.0,358
2025-09-08,FI,EE,estlink_2,314.1,650
2025-09-08,SE,LT,nordbalt,431.3,700
2025-09-08,PL,LT,litpol_link,125.9,500
2025-09-08,EE,LV,ee_lv_electric,259.5,1500
2025-09-08,LV,LT,lv_lt_electric,181.7,1200
2025-09-09,FI,EE,estlink_1,0.0,358
2025-09-09,FI,EE,estlink_2,382.7,650
2025-09-09,SE,LT,nordbalt,379.5,700
2025-09-09,PL,LT,litpol_link,148.8,500
2025-09-09,EE,LV,ee_lv_electric,209.8,1500
2025-09-09,LV,LT,lv_lt_electric,186.2,1200
2025-09-10,FI,EE,estlink_1,0.0,358
2025-09-10,FI,EE,estlink_2,321.2,650
2025-09-10,SE,LT,nordbalt,440.9,700
2025-09-10,PL,LT,litpol_link,132.2,500
2025-09-10,EE,LV,ee_lv_electric,244.9,1500
2025-09-10,LV,LT,lv_lt_electric,184.6,1200
2025-09-11,FI,EE,estlink_1,0.0,358
2025-09-11,FI,EE,estlink_2,376.6,650
2025-09-11,SE,LT,nordbalt,414.7,700
2025-09-11,PL,LT,litpol_link,118.2,500
2025-09-11,EE,LV,ee_lv_electric,249.4,1500
2025-09-11,LV,LT,lv_lt_electric,174.0,1200
2025-09-12,FI,EE,estlink_1,0.0,358
2025-09-12,FI,EE,estlink_2,346.7,650
2025-09-12,SE,LT,nordbalt,418.5,700
2025-09-12,PL,LT,litpol_link,106.3,500
2025-09-12,EE,LV,ee_lv_electric,269.1,1500
2025-09-12,LV,LT,lv_lt_electric,169.4,1200
2025-09-13,FI,EE,estlink_1,0.0,358
2025-09-13,FI,EE,estlink_2,321.2,650
2025-09-13,SE,LT,nordbalt,364.8,700
2025-09-13,PL,LT,litpol_link,127.9,500
2025-09-13,EE,LV,ee_lv_electric,174.6,1500
2025-09-13,LV,LT,lv_lt_electric,162.8,1200
2025-09-14,FI,EE,estlink_1,0.0,358
2025-09-14,FI,EE,estlink_2,320.0,650
2025-09-14,SE,LT,nordbalt,410.7,700
2025-09-14,PL,LT,litpol_link,120.8,500
2025-09-14,EE,LV,ee_lv_electric,255.9,1500
2025-09-14,LV,LT,lv_lt_electric,198.7,1200
2025-09-15,FI,EE,estlink_1,0.0,358
2025-09-15,FI,EE,estlink_2,379.9,650
2025-09-15,SE,LT,nordbalt,424.0,700
2025-09-15,PL,LT,litpol_link,124.5,500
2025-09-15,EE,LV,ee_lv_electric,274.1,1500
2025-09-15,LV,LT,lv_lt_electric,170.3,1200
2025-09-16,FI,EE,estlink_1,0.0,358
2025-09-16,FI,EE,estlink_2,341.8,650
2025-09-16,SE,LT,nordbalt,406.3,700
2025-09-16,PL,LT,litpol_link,123.4,500
2025-09-16,EE,LV,ee_lv_electric,296.9,1500
2025-09-16,LV,LT,lv_lt_electric,171.5,1200
2025-09-17,FI,EE,estlink_1,0.0,358
2025-09-17,FI,EE,estlink_2,367.8,650
2025-09-17,SE,LT,nordbalt,443.9,700
2025-09-17,PL,LT,litpol_link,142.9,500
2025-09-17,EE,LV,ee_lv_electric,227.2,1500
2025-09-17,LV,LT,lv_lt_electric,181.1,1200
2025-09-18,FI,EE,estlink_1,0.0,358
2025-09-18,FI,EE,estlink_2,375.3,650
2025-09-18,SE,LT,nordbalt,423.7,700
2025-09-18,PL,LT,litpol_link,117.2,500
2025-09-18,EE,LV,ee_lv_electric,245.3,1500
2025-09-18,LV,LT,lv_lt_electric,189.9,1200
2025-09-19,FI,EE,estlink_1,0.0,358
2025-09-19,FI,EE,estlink_2,323.7,650
2025-09-19,SE,LT,nordbalt,380.8,700
2025-09-19,PL,LT,litpol_link,149.4,500
2025-09-19,EE,LV,ee_lv_electric,259.9,1500
2025-09-19,LV,LT,lv_lt_electric,162.4,1200
2025-09-20,FI,EE,estlink_1,0.0,358
2025-09-20,FI,EE,estlink_2,320.0,650
2025-09-20,SE,LT,nordbalt,403.5,700
2025-09-20,PL,LT,litpol_link,114.5,500
2025-09-20,EE,LV,ee_lv_electric,255.1,1500
2025-09-20,LV,LT,lv_lt_electric,179.4,1200
2025-09-21,FI,EE,estlink_1,0.0,358
2025-09-21,FI,EE,estlink_2,389.6,650
2025-09-21,SE,LT,nordbalt,415.6,700
2025-09-21,PL,LT,litpol_link,121.9,500
2025-09-21,EE,LV,ee_lv_electric,289.3,1500
2025-09-21,LV,LT,lv_lt_electric,169.2,1200
2025-09-22,FI,EE,estlink_1,0.0,358
2025-09-22,FI,EE,estlink_2,308.5,650
2025-09-22,SE,LT,nordbalt,385.3,700
2025-09-22,PL,LT,litpol_link,147.8,500
2025-09-22,EE,LV,ee_lv_electric,265.0,1500
2025-09-22,LV,LT,lv_lt_electric,174.2,1200
2025-09-23,FI,EE,estlink_1,0.0,358
2025-09-23,FI,EE,estlink_2,400.4,650
2025-09-23,SE,LT,nordbalt,340.0,700
2025-09-23,PL,LT,litpol_link,115.1,500
2025-09-23,EE,LV,ee_lv_electric,222.2,1500
2025-09-23,LV,LT,lv_lt_electric,180.0,1200
2025-09-24,FI,EE,estlink_1,0.0,358
2025-09-24,FI,EE,estlink_2,353.4,650
2025-09-24,SE,LT,nordbalt,447.1,700
2025-09-24,PL,LT,litpol_link,133.4,500
2025-09-24,EE,LV,ee_lv_electric,251.3,1500
2025-09-24,LV,LT,lv_lt_electric,174.0,1200
2025-09-25,FI,EE,estlink_1,0.0,358
2025-09-25,FI,EE,estlink_2,351.8,650
2025-09-25,SE,LT,nordbalt,331.4,700
2025-09-25,PL,LT,litpol_link,163.0,500
2025-09-25,EE,LV,ee_lv_electric,273.5,1500
2025-09-25,LV,LT,lv_lt_electric,177.4,1200
2025-09-26,FI,EE,estlink_1,0.0,358
2025-09-26,FI,EE,estlink_2,367.7,650
2025-09-26,SE,LT,nordbalt,417.1,700
2025-09-26,PL,LT,litpol_link,128.8,500
2025-09-26,EE,LV,ee_lv_electric,245.9,1500
2025-09-26,LV,LT,lv_lt_electric,183.6,1200
2025-09-27,FI,EE,estlink_1,0.0,358
2025-09-27,FI,EE,estlink_2,360.4,650
2025-09-27,SE,LT,nordbalt,362.4,700
2025-09-27,PL,LT,litpol_link,147.5,500
2025-09-27,EE,LV,ee_lv_electric,268.1,1500
2025-09-27,LV,LT,lv_lt_electric,185.7,1200
2025-09-28,FI,EE,estlink_1,0.0,358
2025-09-28,FI,EE,estlink_2,392.6,650
2025-09-28,SE,LT,nordbalt,392.3,700
2025-09-28,PL,LT,litpol_link,134.3,500
2025-09-28,EE,LV,ee_lv_electric,280.5,1500
2025-09-28,LV,LT,lv_lt_electric,162.4,1200
2025-09-29,FI,EE,estlink_1,0.0,358
2025-09-29,FI,EE,estlink_2,349.8,650
2025-09-29,SE,LT,nordbalt,396.1,700
2025-09-29,PL,LT,litpol_link,119.0,500
2025-09-29,EE,LV,ee_lv_electric,316.7,1500
2025-09-29,LV,LT,lv_lt_electric,151.5,1200
2025-09-30,FI,EE,estlink_1,0.0,358
2025-09-30,FI,EE,estlink_2,306.5,650
2025-09-30,SE,LT,nordbalt,438.9,700
2025-09-30,PL,LT,litpol_link,139.1,500
2025-09-30,EE,LV,ee_lv_electric,236.4,1500
2025-09-30,LV,LT,lv_lt_electric,183.7,1200
2025-10-01,FI,EE,estlink_1,0.0,358
2025-10-01,FI,EE,estlink_2,387.0,650
2025-10-01,SE,LT,nordbalt,381.4,700
2025-10-01,PL,LT,litpol_link,158.7,500
2025-10-01,EE,LV,ee_lv_electric,213.6,1500
2025-10-01,LV,LT,lv_lt_electric,181.1,1200
2025-10-02,FI,EE,estlink_1,0.0,358
2025-10-02,FI,EE,estlink_2,377.3,650
2025-10-02,SE,LT,nordbalt,414.6,700
2025-10-02,PL,LT,litpol_link,125.0,500
2025-10-02,EE,LV,ee_lv_electric,248.0,1500
2025-10-02,LV,LT,lv_lt_electric,177.1,1200
2025-10-03,FI,EE,estlink_1,0.0,358
2025-10-03,FI,EE,estlink_2,366.1,650
2025-10-03,SE,LT,nordbalt,404.2,700
2025-10-03,PL,LT,litpol_link,140.0,500
2025-10-03,EE,LV,ee_lv_electric,230.5,1500
2025-10-03,LV,LT,lv_lt_electric,166.4,1200
2025-10-04,FI,EE,estlink_1,0.0,358
2025-10-04,FI,EE,estlink_2,309.9,650
2025-10-04,SE,LT,nordbalt,368.6,700
2025-10-04,PL,LT,litpol_link,139.7,500
2025-10-04,EE,LV,ee_lv_electric,257.6,1500
2025-10-04,LV,LT,lv_lt_electric,211.7,1200
2025-10-05,FI,EE,estlink_1,0.0,358
2025-10-05,FI,EE,estlink_2,346.2,650
2025-10-05,SE,LT,nordbalt,384.6,700
2025-10-05,PL,LT,litpol_link,128.8,500
2025-10-05,EE,LV,ee_lv_electric,239.7,1500
2025-10-05,LV,LT,lv_lt_electric,169.1,1200
2025-10-06,FI,EE,estlink_1,0.0,358
2025-10-06,FI,EE,estlink_2,376.1,650
2025-10-06,SE,LT,nordbalt,386.6,700
2025-10-06,PL,LT,litpol_link,118.0,500
2025-10-06,EE,LV,ee_lv_electric,232.8,1500
2025-10-06,LV,LT,lv_lt_electric,162.8,1200
2025-10-07,FI,EE,estlink_1,0.0,358
2025-10-07,FI,EE,estlink_2,342.4,650
2025-10-07,SE,LT,nordbalt,425.5,700
2025-10-07,PL,LT,litpol_link,111.4,500
2025-10-07,EE,LV,ee_lv_electric,247.3,1500
2025-10-07,LV,LT,lv_lt_electric,172.3,1200
2025-10-08,FI,EE,estlink_1,0.0,358
2025-10-08,FI,EE,estlink_2,281.3,650
2025-10-08,SE,LT,nordbalt,352.5,700
2025-10-08,PL,LT,litpol_link,119.3,500
2025-10-08,EE,LV,ee_lv_electric,235.9,1500
2025-10-08,LV,LT,lv_lt_electric,173.1,1200
2025-10-09,FI,EE,estlink_1,0.0,358
2025-10-09,FI,EE,estlink_2,334.9,650
2025-10-09,SE,LT,nordbalt,362.5,700
2025-10-09,PL,LT,litpol_link,132.6,500
2025-10-09,EE,LV,ee_lv_electric,296.4,1500
2025-10-09,LV,LT,lv_lt_electric,196.2,1200
2025-10-10,FI,EE,estlink_1,0.0,358
2025-10-10,FI,EE,estlink_2,278.5,650
2025-10-10,SE,LT,nordbalt,403.3,700
2025-10-10,PL,LT,litpol_link,125.4,500
2025-10-10,EE,LV,ee_lv_electric,258.7,1500
2025-10-10,LV,LT,lv_lt_electric,163.6,1200
2025-10-11,FI,EE,estlink_1,0.0,358
2025-10-11,FI,EE,estlink_2,343.8,650
2025-10-11,SE,LT,nordbalt,388.0,700
2025-10-11,PL,LT,litpol_link,120.6,500
2025-10-11,EE,LV,ee_lv_electric,233.5,1500
2025-10-11,LV,LT,lv_lt_electric,162.8,1200
2025-10-12,FI,EE,estlink_1,0.0,358
2025-10-12,FI,EE,estlink_2,347.5,650
2025-10-12,SE,LT,nordbalt,404.1,700
2025-10-12,PL,LT,litpol_link,137.7,500
2025-10-12,EE,LV,ee_lv_electric,243.1,1500
2025-10-12,LV,LT,lv_lt_electric,174.5,1200
2025-10-13,FI,EE,estlink_1,0.0,358
2025-10-13,FI,EE,estlink_2,370.8,650
2025-10-13,SE,LT,nordbalt,424.5,700
2025-10-13,PL,LT,litpol_link,126.8,500
2025-10-13,EE,LV,ee_lv_electric,249.7,1500
2025-10-13,LV,LT,lv_lt_electric,173.1,1200
2025-10-14,FI,EE,estlink_1,0.0,358
2025-10-14,FI,EE,estlink_2,303.2,650
2025-10-14,SE,LT,nordbalt,375.5,700
2025-10-14,PL,LT,litpol_link,136.4,500
2025-10-14,EE,LV,ee_lv_electric,270.4,1500
2025-10-14,LV,LT,lv_lt_electric,165.7,1200
2025-10-15,FI,EE,estlink_1,0.0,358
2025-10-15,FI,EE,estlink_2,347.0,650
2025-10-15,SE,LT,nordbalt,352.8,700
2025-10-15,PL,LT,litpol_link,135.9,500
2025-10-15,EE,LV,ee_lv_electric,253.1,1500
2025-10-15,LV,LT,lv_lt_electric,165.6,1200
2025-10-16,FI,EE,estlink_1,164.2,358
2025-10-16,FI,EE,estlink_2,338.0,650
2025-10-16,SE,LT,nordbalt,366.4,700
2025-10-16,PL,LT,litpol_link,135.4,500
2025-10-16,EE,LV,ee_lv_electric,245.5,1500
2025-10-16,LV,LT,lv_lt_electric,195.5,1200
2025-10-17,FI,EE,estlink_1,193.4,358
2025-10-17,FI,EE,estlink_2,311.5,650
2025-10-17,SE,LT,nordbalt,385.0,700
2025-10-17,PL,LT,litpol_link,119.7,500
2025-10-17,EE,LV,ee_lv_electric,247.2,1500
2025-10-17,LV,LT,lv_lt_electric,202.0,1200
2025-10-18,FI,EE,estlink_1,165.1,358
2025-10-18,FI,EE,estlink_2,351.5,650
2025-10-18,SE,LT,nordbalt,402.0,700
2025-10-18,PL,LT,litpol_link,115.5,500
2025-10-18,EE,LV,ee_lv_electric,234.5,1500
2025-10-18,LV,LT,lv_lt_electric,150.7,1200
2025-10-19,FI,EE,estlink_1,155.8,358
2025-10-19,FI,EE,estlink_2,248.8,650
2025-10-19,SE,LT,nordbalt,402.1,700
2025-10-19,PL,LT,litpol_link,152.2,500
2025-10-19,EE,LV,ee_lv_electric,258.5,1500
2025-10-19,LV,LT,lv_lt_electric,147.3,1200
2025-10-20,FI,EE,estlink_1,159.7,358
2025-10-20,FI,EE,estlink_2,325.3,650
2025-10-20,SE,LT,nordbalt,345.9,700
2025-10-20,PL,LT,litpol_link,137.8,500
2025-10-20,EE,LV,ee_lv_electric,274.4,1500
2025-10-20,LV,LT,lv_lt_electric,151.5,1200
2025-10-21,FI,EE,estlink_1,181.6,358
2025-10-21,FI,EE,estlink_2,388.9,650
2025-10-21,SE,LT,nordbalt,451.0,700
2025-10-21,PL,LT,litpol_link,161.9,500
2025-10-21,EE,LV,ee_lv_electric,233.4,1500
2025-10-21,LV,LT,lv_lt_electric,215.2,1200
2025-10-22,FI,EE,estlink_1,164.3,358
2025-10-22,FI,EE,estlink_2,321.0,650
2025-10-22,SE,LT,nordbalt,394.3,700
2025-10-22,PL,LT,litpol_link,120.5,500
2025-10-22,EE,LV,ee_lv_electric,264.6,1500
2025-10-22,LV,LT,lv_lt_electric,148.9,1200
2025-10-23,FI,EE,estlink_1,166.2,358
2025-10-23,FI,EE,estlink_2,381.1,650
2025-10-23,SE,LT,nordbalt,380.4,700
2025-10-23,PL,LT,litpol_link,129.2,500
2025-10-23,EE,LV,ee_lv_electric,266.4,1500
2025-10-23,LV,LT,lv_lt_electric,188.7,1200
2025-10-24,FI,EE,estlink_1,143.5,358
2025-10-24,FI,EE,estlink_2,358.7,650
2025-10-24,SE,LT,nordbalt,372.8,700
2025-10-24,PL,LT,litpol_link,129.5,500
2025-10-24,EE,LV,ee_lv_electric,280.4,1500
2025-10-24,LV,LT,lv_lt_electric,150.9,1200
2025-10-25,FI,EE,estlink_1,153.8,358
2025-10-25,FI,EE,estlink_2,278.1,650
2025-10-25,SE,LT,nordbalt,362.7,700
2025-10-25,PL,LT,litpol_link,143.5,500
2025-10-25,EE,LV,ee_lv_electric,252.1,1500
2025-10-25,LV,LT,lv_lt_electric,148.6,1200
2025-10-26,FI,EE,estlink_1,162.2,358
2025-10-26,FI,EE,estlink_2,292.4,650
2025-10-26,SE,LT,nordbalt,342.0,700
2025-10-26,PL,LT,litpol_link,132.2,500
2025-10-26,EE,LV,ee_lv_electric,226.8,1500
2025-10-26,LV,LT,lv_lt_electric,187.8,1200
2025-10-27,FI,EE,estlink_1,168.9,358
2025-10-27,FI,EE,estlink_2,342.7,650
2025-10-27,SE,LT,nordbalt,372.5,700
2025-10-27,PL,LT,litpol_link,136.8,500
2025-10-27,EE,LV,ee_lv_electric,273.8,1500
2025-10-27,LV,LT,lv_lt_electric,175.4,1200
2025-10-28,FI,EE,estlink_1,179.0,358
2025-10-28,FI,EE,estlink_2,333.2,650
2025-10-28,SE,LT,nordbalt,402.0,700
2025-10-28,PL,LT,litpol_link,123.4,500
2025-10-28,EE,LV,ee_lv_electric,255.1,1500
2025-10-28,LV,LT,lv_lt_electric,165.6,1200
2025-10-29,FI,EE,estlink_1,162.7,358
2025-10-29,FI,EE,estlink_2,317.9,650
2025-10-29,SE,LT,nordbalt,399.3,700
2025-10-29,PL,LT,litpol_link,143.2,500
2025-10-29,EE,LV,ee_lv_electric,283.1,1500
2025-10-29,LV,LT,lv_lt_electric,149.9,1200
2025-10-30,FI,EE,estlink_1,190.6,358
2025-10-30,FI,EE,estlink_2,329.8,650
2025-10-30,SE,LT,nordbalt,404.1,700
2025-10-30,PL,LT,litpol_link,116.6,500
2025-10-30,EE,LV,ee_lv_electric,258.4,1500
2025-10-30,LV,LT,lv_lt_electric,175.0,1200
2025-10-31,FI,EE,estlink_1,146.2,358
2025-10-31,FI,EE,estlink_2,359.5,650
2025-10-31,SE,LT,nordbalt,431.0,700
2025-10-31,PL,LT,litpol_link,125.4,500
2025-10-31,EE,LV,ee_lv_electric,287.6,1500
2025-10-31,LV,LT,lv_lt_electric,167.0,1200
2025-11-01,FI,EE,estlink_1,187.6,358
2025-11-01,FI,EE,estlink_2,277.0,650
2025-11-01,SE,LT,nordbalt,478.6,700
2025-11-01,PL,LT,litpol_link,148.5,500
2025-11-01,EE,LV,ee_lv_electric,254.2,1500
2025-11-01,LV,LT,lv_lt_electric,142.5,1200
2025-11-02,FI,EE,estlink_1,178.6,358
2025-11-02,FI,EE,estlink_2,301.8,650
2025-11-02,SE,LT,nordbalt,407.6,700
2025-11-02,PL,LT,litpol_link,135.5,500
2025-11-02,EE,LV,ee_lv_electric,238.4,1500
2025-11-02,LV,LT,lv_lt_electric,192.0,1200
2025-11-03,FI,EE,estlink_1,186.9,358
2025-11-03,FI,EE,estlink_2,379.3,650
2025-11-03,SE,LT,nordbalt,391.9,700
2025-11-03,PL,LT,litpol_link,113.5,500
2025-11-03,EE,LV,ee_lv_electric,284.5,1500
2025-11-03,LV,LT,lv_lt_electric,169.7,1200
2025-11-04,FI,EE,estlink_1,151.8,358
2025-11-04,FI,EE,estlink_2,391.3,650
2025-11-04,SE,LT,nordbalt,467.1,700
2025-11-04,PL,LT,litpol_link,130.0,500
2025-11-04,EE,LV,ee_lv_electric,312.8,1500
2025-11-04,LV,LT,lv_lt_electric,175.5,1200
2025-11-05,FI,EE,estlink_1,167.9,358
2025-11-05,FI,EE,estlink_2,327.9,650
2025-11-05,SE,LT,nordbalt,450.5,700
2025-11-05,PL,LT,litpol_link,121.2,500
2025-11-05,EE,LV,ee_lv_electric,278.7,1500
2025-11-05,LV,LT,lv_lt_electric,165.1,1200
2025-11-06,FI,EE,estlink_1,166.7,358
2025-11-06,FI,EE,estlink_2,381.0,650
2025-11-06,SE,LT,nordbalt,377.9,700
2025-11-06,PL,LT,litpol_link,125.7,500
2025-11-06,EE,LV,ee_lv_electric,288.2,1500
2025-11-06,LV,LT,lv_lt_electric,199.6,1200
2025-11-07,FI,EE,estlink_1,184.3,358
2025-11-07,FI,EE,estlink_2,327.1,650
2025-11-07,SE,LT,nordbalt,373.2,700
2025-11-07,PL,LT,litpol_link,131.5,500
2025-11-07,EE,LV,ee_lv_electric,268.7,1500
2025-11-07,LV,LT,lv_lt_electric,158.2,1200
2025-11-08,FI,EE,estlink_1,185.6,358
2025-11-08,FI,EE,estlink_2,350.8,650
2025-11-08,SE,LT,nordbalt,329.8,700
2025-11-08,PL,LT,litpol_link,119.4,500
2025-11-08,EE,LV,ee_lv_electric,248.9,1500
2025-11-08,LV,LT,lv_lt_electric,172.9,1200
2025-11-09,FI,EE,estlink_1,204.2,358
2025-11-09,FI,EE,estlink_2,355.7,650
2025-11-09,SE,LT,nordbalt,361.3,700
2025-11-09,PL,LT,litpol_link,133.2,500
2025-11-09,EE,LV,ee_lv_electric,252.6,1500
2025-11-09,LV,LT,lv_lt_electric,179.2,1200
2025-11-10,FI,EE,estlink_1,183.3,358
2025-11-10,FI,EE,estlink_2,386.7,650
2025-11-10,SE,LT,nordbalt,390.7,700
2025-11-10,PL,LT,litpol_link,150.2,500
2025-11-10,EE,LV,ee_lv_electric,282.8,1500
2025-11-10,LV,LT,lv_lt_electric,162.7,1200
2025-11-11,FI,EE,estlink_1,209.4,358
2025-11-11,FI,EE,estlink_2,358.5,650
2025-11-11,SE,LT,nordbalt,361.5,700
2025-11-11,PL,LT,litpol_link,150.3,500
2025-11-11,EE,LV,ee_lv_electric,310.9,1500
2025-11-11,LV,LT,lv_lt_electric,173.5,1200
2025-11-12,FI,EE,estlink_1,166.0,358
2025-11-12,FI,EE,estlink_2,342.5,650
2025-11-12,SE,LT,nordbalt,417.3,700
2025-11-12,PL,LT,litpol_link,145.8,500
2025-11-12,EE,LV,ee_lv_electric,274.7,1500
2025-11-12,LV,LT,lv_lt_electric,175.6,1200
2025-11-13,FI,EE,estlink_1,198.0,358
2025-11-13,FI,EE,estlink_2,338.0,650
2025-11-13,SE,LT,nordbalt,428.7,700
2025-11-13,PL,LT,litpol_link,127.1,500
2025-11-13,EE,LV,ee_lv_electric,271.4,1500
2025-11-13,LV,LT,lv_lt_electric,172.2,1200
2025-11-14,FI,EE,estlink_1,173.1,358
2025-11-14,FI,EE,estlink_2,336.0,650
2025-11-14,SE,LT,nordbalt,440.0,700
2025-11-14,PL,LT,litpol_link,121.7,500
2025-11-14,EE,LV,ee_lv_electric,243.3,1500
2025-11-14,LV,LT,lv_lt_electric,208.0,1200
2025-11-15,FI,EE,estlink_1,189.7,358
2025-11-15,FI,EE,estlink_2,271.7,650
2025-11-15,SE,LT,nordbalt,371.2,700
2025-11-15,PL,LT,litpol_link,108.8,500
2025-11-15,EE,LV,ee_lv_electric,238.2,1500
2025-11-15,LV,LT,lv_lt_electric,123.8,1200
2025-11-16,FI,EE,estlink_1,171.8,358
2025-11-16,FI,EE,estlink_2,311.5,650
2025-11-16,SE,LT,nordbalt,393.7,700
2025-11-16,PL,LT,litpol_link,111.0,500
2025-11-16,EE,LV,ee_lv_electric,263.0,1500
2025-11-16,LV,LT,lv_lt_electric,167.4,1200
2025-11-17,FI,EE,estlink_1,198.1,358
2025-11-17,FI,EE,estlink_2,393.2,650
2025-11-17,SE,LT,nordbalt,419.8,700
2025-11-17,PL,LT,litpol_link,126.6,500
2025-11-17,EE,LV,ee_lv_electric,308.7,1500
